COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code commune;Code commune;62345;Fontaine-l'Étalon;CHAR;5
CODGEO;Code commune;Code commune;62346;Fortel-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62347;Fosseux;CHAR;5
CODGEO;Code commune;Code commune;62348;Foufflin-Ricametz;CHAR;5
CODGEO;Code commune;Code commune;62349;Fouquereuil;CHAR;5
CODGEO;Code commune;Code commune;62350;Fouquières-lès-Béthune;CHAR;5
CODGEO;Code commune;Code commune;62351;Fouquières-lès-Lens;CHAR;5
CODGEO;Code commune;Code commune;62352;Framecourt;CHAR;5
CODGEO;Code commune;Code commune;62353;Frémicourt;CHAR;5
CODGEO;Code commune;Code commune;62354;Frencq;CHAR;5
CODGEO;Code commune;Code commune;62355;Fresnes-lès-Montauban;CHAR;5
CODGEO;Code commune;Code commune;62356;Fresnicourt-le-Dolmen;CHAR;5
CODGEO;Code commune;Code commune;62357;Fresnoy;CHAR;5
CODGEO;Code commune;Code commune;62358;Fresnoy-en-Gohelle;CHAR;5
CODGEO;Code commune;Code commune;62359;Fressin;CHAR;5
CODGEO;Code commune;Code commune;62360;Fréthun;CHAR;5
CODGEO;Code commune;Code commune;62361;Frévent;CHAR;5
CODGEO;Code commune;Code commune;62362;Frévillers;CHAR;5
CODGEO;Code commune;Code commune;62363;Frévin-Capelle;CHAR;5
CODGEO;Code commune;Code commune;62364;Fruges;CHAR;5
CODGEO;Code commune;Code commune;62365;Galametz;CHAR;5
CODGEO;Code commune;Code commune;62366;Gauchin-Légal;CHAR;5
CODGEO;Code commune;Code commune;62367;Gauchin-Verloingt;CHAR;5
CODGEO;Code commune;Code commune;62368;Gaudiempré;CHAR;5
CODGEO;Code commune;Code commune;62369;Gavrelle;CHAR;5
CODGEO;Code commune;Code commune;62370;Gennes-Ivergny;CHAR;5
CODGEO;Code commune;Code commune;62371;Givenchy-en-Gohelle;CHAR;5
CODGEO;Code commune;Code commune;62372;Givenchy-le-Noble;CHAR;5
CODGEO;Code commune;Code commune;62373;Givenchy-lès-la-Bassée;CHAR;5
CODGEO;Code commune;Code commune;62374;Gomiécourt;CHAR;5
CODGEO;Code commune;Code commune;62375;Gommecourt;CHAR;5
CODGEO;Code commune;Code commune;62376;Gonnehem;CHAR;5
CODGEO;Code commune;Code commune;62377;Gosnay;CHAR;5
CODGEO;Code commune;Code commune;62378;Gouves;CHAR;5
CODGEO;Code commune;Code commune;62379;Gouy-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62380;Gouy-Servins;CHAR;5
CODGEO;Code commune;Code commune;62381;Gouy-en-Ternois;CHAR;5
CODGEO;Code commune;Code commune;62382;Gouy-Saint-André;CHAR;5
CODGEO;Code commune;Code commune;62383;Gouy-sous-Bellonne;CHAR;5
CODGEO;Code commune;Code commune;62384;Graincourt-lès-Havrincourt;CHAR;5
CODGEO;Code commune;Code commune;62385;Grand-Rullecourt;CHAR;5
CODGEO;Code commune;Code commune;62386;Grenay;CHAR;5
CODGEO;Code commune;Code commune;62387;Grévillers;CHAR;5
CODGEO;Code commune;Code commune;62388;Grigny;CHAR;5
CODGEO;Code commune;Code commune;62389;Grincourt-lès-Pas;CHAR;5
CODGEO;Code commune;Code commune;62390;Groffliers;CHAR;5
CODGEO;Code commune;Code commune;62391;Guarbecque;CHAR;5
CODGEO;Code commune;Code commune;62392;Guémappe;CHAR;5
CODGEO;Code commune;Code commune;62393;Guemps;CHAR;5
CODGEO;Code commune;Code commune;62395;Guigny;CHAR;5
CODGEO;Code commune;Code commune;62396;Guinecourt;CHAR;5
CODGEO;Code commune;Code commune;62397;Guînes;CHAR;5
CODGEO;Code commune;Code commune;62398;Guisy;CHAR;5
CODGEO;Code commune;Code commune;62399;Habarcq;CHAR;5
CODGEO;Code commune;Code commune;62400;Haillicourt;CHAR;5
CODGEO;Code commune;Code commune;62401;Haisnes;CHAR;5
CODGEO;Code commune;Code commune;62402;Halinghen;CHAR;5
CODGEO;Code commune;Code commune;62403;Hallines;CHAR;5
CODGEO;Code commune;Code commune;62404;Halloy;CHAR;5
CODGEO;Code commune;Code commune;62405;Hamblain-les-Prés;CHAR;5
CODGEO;Code commune;Code commune;62406;Hamelincourt;CHAR;5
CODGEO;Code commune;Code commune;62407;Ham-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62408;Hames-Boucres;CHAR;5
CODGEO;Code commune;Code commune;62409;Hannescamps;CHAR;5
CODGEO;Code commune;Code commune;62410;Haplincourt;CHAR;5
CODGEO;Code commune;Code commune;62411;Haravesnes;CHAR;5
CODGEO;Code commune;Code commune;62412;Hardinghen;CHAR;5
CODGEO;Code commune;Code commune;62413;Harnes;CHAR;5
CODGEO;Code commune;Code commune;62414;Haucourt;CHAR;5
CODGEO;Code commune;Code commune;62415;Haute-Avesnes;CHAR;5
CODGEO;Code commune;Code commune;62416;Hautecloque;CHAR;5
CODGEO;Code commune;Code commune;62418;Hauteville;CHAR;5
CODGEO;Code commune;Code commune;62419;Haut-Loquin;CHAR;5
CODGEO;Code commune;Code commune;62421;Havrincourt;CHAR;5
CODGEO;Code commune;Code commune;62422;Hébuterne;CHAR;5
CODGEO;Code commune;Code commune;62423;Helfaut;CHAR;5
CODGEO;Code commune;Code commune;62424;Hendecourt-lès-Cagnicourt;CHAR;5
CODGEO;Code commune;Code commune;62425;Hendecourt-lès-Ransart;CHAR;5
CODGEO;Code commune;Code commune;62426;Héninel;CHAR;5
CODGEO;Code commune;Code commune;62427;Hénin-Beaumont;CHAR;5
CODGEO;Code commune;Code commune;62428;Hénin-sur-Cojeul;CHAR;5
CODGEO;Code commune;Code commune;62429;Henneveux;CHAR;5
CODGEO;Code commune;Code commune;62430;Hénu;CHAR;5
CODGEO;Code commune;Code commune;62432;Herbinghen;CHAR;5
CODGEO;Code commune;Code commune;62433;Héricourt;CHAR;5
CODGEO;Code commune;Code commune;62434;La Herlière;CHAR;5
CODGEO;Code commune;Code commune;62435;Herlincourt;CHAR;5
CODGEO;Code commune;Code commune;62436;Herlin-le-Sec;CHAR;5
CODGEO;Code commune;Code commune;62437;Herly;CHAR;5
CODGEO;Code commune;Code commune;62438;Hermaville;CHAR;5
CODGEO;Code commune;Code commune;62439;Hermelinghen;CHAR;5
CODGEO;Code commune;Code commune;62440;Hermies;CHAR;5
CODGEO;Code commune;Code commune;62441;Hermin;CHAR;5
CODGEO;Code commune;Code commune;62442;Hernicourt;CHAR;5
CODGEO;Code commune;Code commune;62443;Hersin-Coupigny;CHAR;5
CODGEO;Code commune;Code commune;62444;Hervelinghen;CHAR;5
CODGEO;Code commune;Code commune;62445;Hesdigneul-lès-Béthune;CHAR;5
CODGEO;Code commune;Code commune;62446;Hesdigneul-lès-Boulogne;CHAR;5
CODGEO;Code commune;Code commune;62447;Hesdin;CHAR;5
CODGEO;Code commune;Code commune;62448;Hesdin-l'Abbé;CHAR;5
CODGEO;Code commune;Code commune;62449;Hesmond;CHAR;5
CODGEO;Code commune;Code commune;62450;Hestrus;CHAR;5
CODGEO;Code commune;Code commune;62451;Heuchin;CHAR;5
CODGEO;Code commune;Code commune;62452;Heuringhem;CHAR;5
CODGEO;Code commune;Code commune;62453;Hézecques;CHAR;5
CODGEO;Code commune;Code commune;62454;Hinges;CHAR;5
CODGEO;Code commune;Code commune;62455;Hocquinghen;CHAR;5
CODGEO;Code commune;Code commune;62456;Houchin;CHAR;5
CODGEO;Code commune;Code commune;62457;Houdain;CHAR;5
CODGEO;Code commune;Code commune;62458;Houlle;CHAR;5
CODGEO;Code commune;Code commune;62459;Houvin-Houvigneul;CHAR;5
CODGEO;Code commune;Code commune;62460;Hubersent;CHAR;5
CODGEO;Code commune;Code commune;62461;Huby-Saint-Leu;CHAR;5
CODGEO;Code commune;Code commune;62462;Huclier;CHAR;5
CODGEO;Code commune;Code commune;62463;Hucqueliers;CHAR;5
CODGEO;Code commune;Code commune;62464;Hulluch;CHAR;5
CODGEO;Code commune;Code commune;62465;Humbercamps;CHAR;5
CODGEO;Code commune;Code commune;62466;Humbert;CHAR;5
CODGEO;Code commune;Code commune;62467;Humerœuille;CHAR;5
CODGEO;Code commune;Code commune;62468;Humières;CHAR;5
CODGEO;Code commune;Code commune;62469;Inchy-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62470;Incourt;CHAR;5
CODGEO;Code commune;Code commune;62471;Bellinghem;CHAR;5
CODGEO;Code commune;Code commune;62472;Inxent;CHAR;5
CODGEO;Code commune;Code commune;62473;Isbergues;CHAR;5
CODGEO;Code commune;Code commune;62474;Isques;CHAR;5
CODGEO;Code commune;Code commune;62475;Ivergny;CHAR;5
CODGEO;Code commune;Code commune;62476;Izel-lès-Équerchin;CHAR;5
CODGEO;Code commune;Code commune;62477;Izel-lès-Hameau;CHAR;5
CODGEO;Code commune;Code commune;62478;Journy;CHAR;5
CODGEO;Code commune;Code commune;62479;Labeuvrière;CHAR;5
CODGEO;Code commune;Code commune;62480;Labourse;CHAR;5
CODGEO;Code commune;Code commune;62481;Labroye;CHAR;5
CODGEO;Code commune;Code commune;62483;Lacres;CHAR;5
CODGEO;Code commune;Code commune;62484;Lagnicourt-Marcel;CHAR;5
CODGEO;Code commune;Code commune;62485;Laires;CHAR;5
CODGEO;Code commune;Code commune;62486;Lambres;CHAR;5
CODGEO;Code commune;Code commune;62487;Landrethun-le-Nord;CHAR;5
CODGEO;Code commune;Code commune;62488;Landrethun-lès-Ardres;CHAR;5
CODGEO;Code commune;Code commune;62489;Lapugnoy;CHAR;5
CODGEO;Code commune;Code commune;62490;Lattre-Saint-Quentin;CHAR;5
CODGEO;Code commune;Code commune;62491;Laventie;CHAR;5
CODGEO;Code commune;Code commune;62492;Lebiez;CHAR;5
CODGEO;Code commune;Code commune;62493;Lebucquière;CHAR;5
CODGEO;Code commune;Code commune;62494;Léchelle;CHAR;5
CODGEO;Code commune;Code commune;62495;Ledinghem;CHAR;5
CODGEO;Code commune;Code commune;62496;Lefaux;CHAR;5
CODGEO;Code commune;Code commune;62497;Leforest;CHAR;5
CODGEO;Code commune;Code commune;62498;Lens;CHAR;5
CODGEO;Code commune;Code commune;62499;Lépine;CHAR;5
CODGEO;Code commune;Code commune;62500;Lespesses;CHAR;5
CODGEO;Code commune;Code commune;62501;Lespinoy;CHAR;5
CODGEO;Code commune;Code commune;62502;Lestrem;CHAR;5
CODGEO;Code commune;Code commune;62503;Leubringhen;CHAR;5
CODGEO;Code commune;Code commune;62504;Leulinghem;CHAR;5
CODGEO;Code commune;Code commune;62505;Leulinghen-Bernes;CHAR;5
CODGEO;Code commune;Code commune;62506;Licques;CHAR;5
CODGEO;Code commune;Code commune;62507;Liencourt;CHAR;5
CODGEO;Code commune;Code commune;62508;Lières;CHAR;5
CODGEO;Code commune;Code commune;62509;Liettres;CHAR;5
CODGEO;Code commune;Code commune;62510;Liévin;CHAR;5
CODGEO;Code commune;Code commune;62511;Lignereuil;CHAR;5
CODGEO;Code commune;Code commune;62512;Ligny-lès-Aire;CHAR;5
CODGEO;Code commune;Code commune;62513;Ligny-sur-Canche;CHAR;5
CODGEO;Code commune;Code commune;62514;Ligny-Saint-Flochel;CHAR;5
CODGEO;Code commune;Code commune;62515;Ligny-Thilloy;CHAR;5
CODGEO;Code commune;Code commune;62516;Lillers;CHAR;5
CODGEO;Code commune;Code commune;62517;Linghem;CHAR;5
CODGEO;Code commune;Code commune;62518;Linzeux;CHAR;5
CODGEO;Code commune;Code commune;62519;Lisbourg;CHAR;5
CODGEO;Code commune;Code commune;62520;Locon;CHAR;5
CODGEO;Code commune;Code commune;62521;La Loge;CHAR;5
CODGEO;Code commune;Code commune;62522;Loison-sur-Créquoise;CHAR;5
CODGEO;Code commune;Code commune;62523;Loison-sous-Lens;CHAR;5
CODGEO;Code commune;Code commune;62524;Longfossé;CHAR;5
CODGEO;Code commune;Code commune;62525;Longuenesse;CHAR;5
CODGEO;Code commune;Code commune;62526;Longueville;CHAR;5
CODGEO;Code commune;Code commune;62527;Longvilliers;CHAR;5
CODGEO;Code commune;Code commune;62528;Loos-en-Gohelle;CHAR;5
CODGEO;Code commune;Code commune;62529;Lorgies;CHAR;5
CODGEO;Code commune;Code commune;62530;Lottinghen;CHAR;5
CODGEO;Code commune;Code commune;62531;Louches;CHAR;5
CODGEO;Code commune;Code commune;62532;Lozinghem;CHAR;5
CODGEO;Code commune;Code commune;62533;Lugy;CHAR;5
CODGEO;Code commune;Code commune;62534;Lumbres;CHAR;5
CODGEO;Code commune;Code commune;62535;La Madelaine-sous-Montreuil;CHAR;5
CODGEO;Code commune;Code commune;62536;Magnicourt-en-Comte;CHAR;5
CODGEO;Code commune;Code commune;62537;Magnicourt-sur-Canche;CHAR;5
CODGEO;Code commune;Code commune;62538;Maintenay;CHAR;5
CODGEO;Code commune;Code commune;62539;Maisnil;CHAR;5
CODGEO;Code commune;Code commune;62540;Maisnil-lès-Ruitz;CHAR;5
CODGEO;Code commune;Code commune;62541;Maisoncelle;CHAR;5
CODGEO;Code commune;Code commune;62542;Maizières;CHAR;5
CODGEO;Code commune;Code commune;62543;Mametz;CHAR;5
CODGEO;Code commune;Code commune;62544;Manin;CHAR;5
CODGEO;Code commune;Code commune;62545;Maninghem;CHAR;5
CODGEO;Code commune;Code commune;62546;Maninghen-Henne;CHAR;5
CODGEO;Code commune;Code commune;62547;Marant;CHAR;5
CODGEO;Code commune;Code commune;62548;Marck;CHAR;5
CODGEO;Code commune;Code commune;62549;Marconne;CHAR;5
CODGEO;Code commune;Code commune;62550;Marconnelle;CHAR;5
CODGEO;Code commune;Code commune;62551;Marenla;CHAR;5
CODGEO;Code commune;Code commune;62552;Maresquel-Ecquemicourt;CHAR;5
CODGEO;Code commune;Code commune;62553;Marest;CHAR;5
CODGEO;Code commune;Code commune;62554;Maresville;CHAR;5
CODGEO;Code commune;Code commune;62555;Marles-les-Mines;CHAR;5
CODGEO;Code commune;Code commune;62556;Marles-sur-Canche;CHAR;5
CODGEO;Code commune;Code commune;62557;Marœuil;CHAR;5
CODGEO;Code commune;Code commune;62558;Marquay;CHAR;5
CODGEO;Code commune;Code commune;62559;Marquion;CHAR;5
CODGEO;Code commune;Code commune;62560;Marquise;CHAR;5
CODGEO;Code commune;Code commune;62561;Martinpuich;CHAR;5
CODGEO;Code commune;Code commune;62562;Matringhem;CHAR;5
CODGEO;Code commune;Code commune;62563;Mazingarbe;CHAR;5
CODGEO;Code commune;Code commune;62564;Mazinghem;CHAR;5
CODGEO;Code commune;Code commune;62565;Mencas;CHAR;5
CODGEO;Code commune;Code commune;62566;Menneville;CHAR;5
CODGEO;Code commune;Code commune;62567;Mentque-Nortbécourt;CHAR;5
CODGEO;Code commune;Code commune;62568;Mercatel;CHAR;5
CODGEO;Code commune;Code commune;62569;Merck-Saint-Liévin;CHAR;5
CODGEO;Code commune;Code commune;62570;Méricourt;CHAR;5
CODGEO;Code commune;Code commune;62571;Merlimont;CHAR;5
CODGEO;Code commune;Code commune;62572;Metz-en-Couture;CHAR;5
CODGEO;Code commune;Code commune;62573;Meurchin;CHAR;5
CODGEO;Code commune;Code commune;62574;Mingoval;CHAR;5
CODGEO;Code commune;Code commune;62576;Moncheaux-lès-Frévent;CHAR;5
CODGEO;Code commune;Code commune;62577;Monchel-sur-Canche;CHAR;5
CODGEO;Code commune;Code commune;62578;Monchiet;CHAR;5
CODGEO;Code commune;Code commune;62579;Monchy-au-Bois;CHAR;5
CODGEO;Code commune;Code commune;62580;Monchy-Breton;CHAR;5
CODGEO;Code commune;Code commune;62581;Monchy-Cayeux;CHAR;5
CODGEO;Code commune;Code commune;62582;Monchy-le-Preux;CHAR;5
CODGEO;Code commune;Code commune;62583;Mondicourt;CHAR;5
CODGEO;Code commune;Code commune;62584;Mont-Bernanchon;CHAR;5
CODGEO;Code commune;Code commune;62585;Montcavrel;CHAR;5
CODGEO;Code commune;Code commune;62586;Montenescourt;CHAR;5
CODGEO;Code commune;Code commune;62587;Montigny-en-Gohelle;CHAR;5
CODGEO;Code commune;Code commune;62588;Montreuil-sur-Mer;CHAR;5
CODGEO;Code commune;Code commune;62589;Mont-Saint-Éloi;CHAR;5
CODGEO;Code commune;Code commune;62590;Monts-en-Ternois;CHAR;5
CODGEO;Code commune;Code commune;62591;Morchies;CHAR;5
CODGEO;Code commune;Code commune;62592;Moringhem;CHAR;5
CODGEO;Code commune;Code commune;62593;Morval;CHAR;5
CODGEO;Code commune;Code commune;62594;Mory;CHAR;5
CODGEO;Code commune;Code commune;62595;Moulle;CHAR;5
CODGEO;Code commune;Code commune;62596;Mouriez;CHAR;5
CODGEO;Code commune;Code commune;62597;Moyenneville;CHAR;5
CODGEO;Code commune;Code commune;62598;Muncq-Nieurlet;CHAR;5
CODGEO;Code commune;Code commune;62599;Nabringhen;CHAR;5
CODGEO;Code commune;Code commune;62600;Nédon;CHAR;5
CODGEO;Code commune;Code commune;62601;Nédonchel;CHAR;5
CODGEO;Code commune;Code commune;62602;Nempont-Saint-Firmin;CHAR;5
CODGEO;Code commune;Code commune;62603;Nesles;CHAR;5
CODGEO;Code commune;Code commune;62604;Neufchâtel-Hardelot;CHAR;5
CODGEO;Code commune;Code commune;62605;Neulette;CHAR;5
CODGEO;Code commune;Code commune;62606;Neuve-Chapelle;CHAR;5
CODGEO;Code commune;Code commune;62607;Neuville-au-Cornet;CHAR;5
CODGEO;Code commune;Code commune;62608;Neuville-Bourjonval;CHAR;5
CODGEO;Code commune;Code commune;62609;Neuville-Saint-Vaast;CHAR;5
CODGEO;Code commune;Code commune;62610;Neuville-sous-Montreuil;CHAR;5
CODGEO;Code commune;Code commune;62611;Neuville-Vitasse;CHAR;5
CODGEO;Code commune;Code commune;62612;Neuvireuil;CHAR;5
CODGEO;Code commune;Code commune;62613;Nielles-lès-Bléquin;CHAR;5
CODGEO;Code commune;Code commune;62614;Nielles-lès-Ardres;CHAR;5
CODGEO;Code commune;Code commune;62615;Nielles-lès-Calais;CHAR;5
CODGEO;Code commune;Code commune;62616;Nœux-lès-Auxi;CHAR;5
CODGEO;Code commune;Code commune;62617;Nœux-les-Mines;CHAR;5
CODGEO;Code commune;Code commune;62618;Nordausques;CHAR;5
CODGEO;Code commune;Code commune;62619;Noreuil;CHAR;5
CODGEO;Code commune;Code commune;62620;Norrent-Fontes;CHAR;5
CODGEO;Code commune;Code commune;62621;Nortkerque;CHAR;5
CODGEO;Code commune;Code commune;62622;Nort-Leulinghem;CHAR;5
CODGEO;Code commune;Code commune;62623;Nouvelle-Église;CHAR;5
CODGEO;Code commune;Code commune;62624;Noyelles-Godault;CHAR;5
CODGEO;Code commune;Code commune;62625;Noyelles-lès-Humières;CHAR;5
CODGEO;Code commune;Code commune;62626;Noyelles-lès-Vermelles;CHAR;5
CODGEO;Code commune;Code commune;62627;Noyelles-sous-Bellonne;CHAR;5
CODGEO;Code commune;Code commune;62628;Noyelles-sous-Lens;CHAR;5
CODGEO;Code commune;Code commune;62629;Noyellette;CHAR;5
CODGEO;Code commune;Code commune;62630;Noyelle-Vion;CHAR;5
CODGEO;Code commune;Code commune;62631;Nuncq-Hautecôte;CHAR;5
CODGEO;Code commune;Code commune;62632;Oblinghem;CHAR;5
CODGEO;Code commune;Code commune;62633;Œuf-en-Ternois;CHAR;5
CODGEO;Code commune;Code commune;62634;Offekerque;CHAR;5
CODGEO;Code commune;Code commune;62635;Offin;CHAR;5
CODGEO;Code commune;Code commune;62636;Offrethun;CHAR;5
CODGEO;Code commune;Code commune;62637;Oignies;CHAR;5
CODGEO;Code commune;Code commune;62638;Oisy-le-Verger;CHAR;5
CODGEO;Code commune;Code commune;62639;Oppy;CHAR;5
CODGEO;Code commune;Code commune;62640;Orville;CHAR;5
CODGEO;Code commune;Code commune;62641;Ostreville;CHAR;5
CODGEO;Code commune;Code commune;62642;Ourton;CHAR;5
CODGEO;Code commune;Code commune;62643;Outreau;CHAR;5
CODGEO;Code commune;Code commune;62644;Ouve-Wirquin;CHAR;5
CODGEO;Code commune;Code commune;62645;Oye-Plage;CHAR;5
CODGEO;Code commune;Code commune;62646;Palluel;CHAR;5
CODGEO;Code commune;Code commune;62647;Le Parcq;CHAR;5
CODGEO;Code commune;Code commune;62648;Parenty;CHAR;5
CODGEO;Code commune;Code commune;62649;Pas-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62650;Pelves;CHAR;5
CODGEO;Code commune;Code commune;62651;Penin;CHAR;5
CODGEO;Code commune;Code commune;62652;Pernes;CHAR;5
CODGEO;Code commune;Code commune;62653;Pernes-lès-Boulogne;CHAR;5
CODGEO;Code commune;Code commune;62654;Peuplingues;CHAR;5
CODGEO;Code commune;Code commune;62655;Pierremont;CHAR;5
CODGEO;Code commune;Code commune;62656;Pihem;CHAR;5
CODGEO;Code commune;Code commune;62657;Pihen-lès-Guînes;CHAR;5
CODGEO;Code commune;Code commune;62658;Pittefaux;CHAR;5
CODGEO;Code commune;Code commune;62659;Planques;CHAR;5
CODGEO;Code commune;Code commune;62660;Plouvain;CHAR;5
CODGEO;Code commune;Code commune;62661;Bouin-Plumoison;CHAR;5
CODGEO;Code commune;Code commune;62662;Polincove;CHAR;5
CODGEO;Code commune;Code commune;62663;Pommera;CHAR;5
CODGEO;Code commune;Code commune;62664;Pommier;CHAR;5
CODGEO;Code commune;Code commune;62665;Le Ponchel;CHAR;5
CODGEO;Code commune;Code commune;62666;Pont-à-Vendin;CHAR;5
CODGEO;Code commune;Code commune;62667;Le Portel;CHAR;5
CODGEO;Code commune;Code commune;62668;Prédefin;CHAR;5
CODGEO;Code commune;Code commune;62669;Pressy;CHAR;5
CODGEO;Code commune;Code commune;62670;Preures;CHAR;5
CODGEO;Code commune;Code commune;62671;Pronville-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62672;Puisieux;CHAR;5
CODGEO;Code commune;Code commune;62673;Quéant;CHAR;5
CODGEO;Code commune;Code commune;62674;Quelmes;CHAR;5
CODGEO;Code commune;Code commune;62675;Quercamps;CHAR;5
CODGEO;Code commune;Code commune;62676;Quernes;CHAR;5
CODGEO;Code commune;Code commune;62677;Le Quesnoy-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62678;Quesques;CHAR;5
CODGEO;Code commune;Code commune;62679;Questrecques;CHAR;5
CODGEO;Code commune;Code commune;62680;Quiéry-la-Motte;CHAR;5
CODGEO;Code commune;Code commune;62681;Quiestède;CHAR;5
CODGEO;Code commune;Code commune;62682;Quilen;CHAR;5
CODGEO;Code commune;Code commune;62683;Quœux-Haut-Maînil;CHAR;5
CODGEO;Code commune;Code commune;62684;Racquinghem;CHAR;5
CODGEO;Code commune;Code commune;62685;Radinghem;CHAR;5
CODGEO;Code commune;Code commune;62686;Ramecourt;CHAR;5
CODGEO;Code commune;Code commune;62688;Rang-du-Fliers;CHAR;5
CODGEO;Code commune;Code commune;62689;Ransart;CHAR;5
CODGEO;Code commune;Code commune;62690;Raye-sur-Authie;CHAR;5
CODGEO;Code commune;Code commune;62691;Saint-Augustin;CHAR;5
CODGEO;Code commune;Code commune;62692;Rebergues;CHAR;5
CODGEO;Code commune;Code commune;62693;Rebreuve-Ranchicourt;CHAR;5
CODGEO;Code commune;Code commune;62694;Rebreuve-sur-Canche;CHAR;5
CODGEO;Code commune;Code commune;62695;Rebreuviette;CHAR;5
CODGEO;Code commune;Code commune;62696;Reclinghem;CHAR;5
CODGEO;Code commune;Code commune;62697;Récourt;CHAR;5
CODGEO;Code commune;Code commune;62698;Recques-sur-Course;CHAR;5
CODGEO;Code commune;Code commune;62699;Recques-sur-Hem;CHAR;5
CODGEO;Code commune;Code commune;62700;Regnauville;CHAR;5
CODGEO;Code commune;Code commune;62701;Rely;CHAR;5
CODGEO;Code commune;Code commune;62702;Remilly-Wirquin;CHAR;5
CODGEO;Code commune;Code commune;62703;Rémy;CHAR;5
CODGEO;Code commune;Code commune;62704;Renty;CHAR;5
CODGEO;Code commune;Code commune;62705;Rety;CHAR;5
CODGEO;Code commune;Code commune;62706;Richebourg;CHAR;5
CODGEO;Code commune;Code commune;62708;Riencourt-lès-Bapaume;CHAR;5
CODGEO;Code commune;Code commune;62709;Riencourt-lès-Cagnicourt;CHAR;5
CODGEO;Code commune;Code commune;62710;Rimboval;CHAR;5
CODGEO;Code commune;Code commune;62711;Rinxent;CHAR;5
CODGEO;Code commune;Code commune;62712;Rivière;CHAR;5
CODGEO;Code commune;Code commune;62713;Robecq;CHAR;5
CODGEO;Code commune;Code commune;62714;Roclincourt;CHAR;5
CODGEO;Code commune;Code commune;62715;Rocquigny;CHAR;5
CODGEO;Code commune;Code commune;62716;Rodelinghem;CHAR;5
CODGEO;Code commune;Code commune;62717;Roëllecourt;CHAR;5
CODGEO;Code commune;Code commune;62718;Rœux;CHAR;5
CODGEO;Code commune;Code commune;62719;Rollancourt;CHAR;5
CODGEO;Code commune;Code commune;62720;Rombly;CHAR;5
CODGEO;Code commune;Code commune;62721;Roquetoire;CHAR;5
CODGEO;Code commune;Code commune;62722;Rougefay;CHAR;5
CODGEO;Code commune;Code commune;62723;Roussent;CHAR;5
CODGEO;Code commune;Code commune;62724;Rouvroy;CHAR;5
CODGEO;Code commune;Code commune;62725;Royon;CHAR;5
CODGEO;Code commune;Code commune;62726;Ruisseauville;CHAR;5
CODGEO;Code commune;Code commune;62727;Ruitz;CHAR;5
CODGEO;Code commune;Code commune;62728;Rumaucourt;CHAR;5
CODGEO;Code commune;Code commune;62729;Rumilly;CHAR;5
CODGEO;Code commune;Code commune;62730;Ruminghem;CHAR;5
CODGEO;Code commune;Code commune;62731;Ruyaulcourt;CHAR;5
CODGEO;Code commune;Code commune;62732;Sachin;CHAR;5
CODGEO;Code commune;Code commune;62733;Sailly-au-Bois;CHAR;5
CODGEO;Code commune;Code commune;62734;Sailly-en-Ostrevent;CHAR;5
CODGEO;Code commune;Code commune;62735;Sailly-Labourse;CHAR;5
CODGEO;Code commune;Code commune;62736;Sailly-sur-la-Lys;CHAR;5
CODGEO;Code commune;Code commune;62737;Sains-en-Gohelle;CHAR;5
CODGEO;Code commune;Code commune;62738;Sains-lès-Fressin;CHAR;5
CODGEO;Code commune;Code commune;62739;Sains-lès-Marquion;CHAR;5
CODGEO;Code commune;Code commune;62740;Sains-lès-Pernes;CHAR;5
CODGEO;Code commune;Code commune;62741;Saint-Amand;CHAR;5
CODGEO;Code commune;Code commune;62742;Saint-Aubin;CHAR;5
CODGEO;Code commune;Code commune;62743;Sainte-Austreberthe;CHAR;5
CODGEO;Code commune;Code commune;62744;Sainte-Catherine;CHAR;5
CODGEO;Code commune;Code commune;62745;Saint-Denœux;CHAR;5
CODGEO;Code commune;Code commune;62746;Saint-Étienne-au-Mont;CHAR;5
CODGEO;Code commune;Code commune;62747;Saint-Floris;CHAR;5
CODGEO;Code commune;Code commune;62748;Saint-Folquin;CHAR;5
CODGEO;Code commune;Code commune;62749;Saint-Georges;CHAR;5
CODGEO;Code commune;Code commune;62750;Saint-Hilaire-Cottes;CHAR;5
CODGEO;Code commune;Code commune;62751;Saint-Inglevert;CHAR;5
CODGEO;Code commune;Code commune;62752;Saint-Josse;CHAR;5
CODGEO;Code commune;Code commune;62753;Saint-Laurent-Blangy;CHAR;5
CODGEO;Code commune;Code commune;62754;Saint-Léger;CHAR;5
CODGEO;Code commune;Code commune;62755;Saint-Léonard;CHAR;5
CODGEO;Code commune;Code commune;62756;Sainte-Marie-Kerque;CHAR;5
CODGEO;Code commune;Code commune;62757;Saint-Martin-lez-Tatinghem;CHAR;5
CODGEO;Code commune;Code commune;62758;Saint-Martin-Boulogne;CHAR;5
CODGEO;Code commune;Code commune;62759;Saint-Martin-Choquel;CHAR;5
